Game_ID,Team,Opponent,Order_1,Order_2,Order_3,Order_4,Order_5,Order_6,Order_7,Order_8,Order_9
pl2025083104,楽天,日本ハム,中島,村林,ボイト,黒川,フランコ,宗山,ゴンザレス,辰己,太田
pl2025083104,日本ハム,楽天,五十幡,田宮,郡司,清宮幸,レイエス,野村,石井,万波,中島
pl2025083105,オリックス,西武,広岡,宗,西川,中川,西野,頓宮,杉本,若月,紅林
pl2025083105,西武,オリックス,平沼,山村,外崎,ネビン,渡部聖,古賀悠,セデーニョ,長谷川,滝沢
pl2025083106,ソフトバンク,ロッテ,野村,周東,牧原大,山川,中村,今宮,栗原,嶺井,佐藤直
pl2025083106,ロッテ,ソフトバンク,高部,西川,上田,寺地,佐藤,山本,池田,宮崎,友杉
pl2025090204,西武,楽天,西川,平沼,外崎,ネビン,渡部聖,山村,古賀悠,セデーニョ,源田
pl2025090204,楽天,西武,中島,村林,ボイト,黒川,フランコ,鈴木大,辰己,堀内,武藤
pl2025090205,日本ハム,ロッテ,水谷,石井,レイエス,郡司,清宮幸,田宮,万波,五十幡,水野
pl2025090205,ロッテ,日本ハム,高部,西川,ソト,寺地,藤岡,山本,安田,田村,友杉
pl2025090206,オリックス,ソフトバンク,広岡,西川,紅林,中川,若月,頓宮,杉本,大城,宗
pl2025090206,ソフトバンク,オリックス,野村,牧原大,柳町,山川,今宮,栗原,川瀬,海野,周東
pl2025090304,西武,楽天,西川,平沼,外崎,ネビン,渡部聖,山村,古賀悠,セデーニョ,源田
pl2025090304,楽天,西武,中島,辰己,鈴木大,黒川,フランコ,渡辺佳,宗山,武藤,太田
pl2025090305,日本ハム,ロッテ,水谷,マルティネス,レイエス,石井,田宮,万波,清宮幸,山県,松本剛
pl2025090305,ロッテ,日本ハム,高部,西川,上田,山口,藤岡,佐藤,山本,アセベド,小川
pl2025090306,オリックス,ソフトバンク,広岡,西川,太田,中川,頓宮,杉本,宗,福永,紅林
pl2025090306,ソフトバンク,オリックス,周東,柳町,牧原大,中村,栗原,今宮,山川,嶺井,笹川
pl2025090404,日本ハム,ロッテ,五十幡,矢沢,水谷,レイエス,郡司,山県,清宮幸,伏見,水野
pl2025090404,ロッテ,日本ハム,高部,西川,ソト,寺地,藤岡,佐藤,山本,安田,友杉
pl2025090405,オリックス,ソフトバンク,広岡,西川,太田,杉本,中川,頓宮,宗,若月,紅林
pl2025090405,ソフトバンク,オリックス,周東,柳町,牧原大,嶺井,栗原,山川,今宮,海野,佐藤直
pl2025090504,ロッテ,西武,高部,西川,上田,山口,藤岡,安田,山本,松川,小川
pl2025090504,西武,ロッテ,西川,平沼,外崎,ネビン,渡部聖,山村,古賀悠,セデーニョ,滝沢
pl2025090505,日本ハム,オリックス,五十幡,矢沢,水谷,郡司,清宮幸,田宮,石井,山県,水野
pl2025090505,オリックス,日本ハム,広岡,西川,太田,中川,西野,紅林,杉本,若月,大里
pl2025090506,楽天,ソフトバンク,中島,村林,ボイト,黒川,フランコ,辰己,ゴンザレス,宗山,太田
pl2025090506,ソフトバンク,楽天,野村,柳町,牧原大,中村,栗原,山川,石塚,海野,佐藤直
pl2025090604,ロッテ,西武,高部,西川,上田,ソト,藤岡,佐藤,アセベド,山本,小川
pl2025090604,西武,ロッテ,西川,平沼,外崎,ネビン,渡部聖,山村,古賀悠,セデーニョ,滝沢
pl2025090605,日本ハム,オリックス,水谷,清宮幸,郡司,レイエス,野村,石井,田宮,山県,五十幡
pl2025090605,オリックス,日本ハム,広岡,西川,太田,頓宮,宗,杉本,若月,大城,麦谷
pl2025090606,楽天,ソフトバンク,中島,ボイト,フランコ,ゴンザレス,黒川,村林,辰己,宗山,堀内
pl2025090606,ソフトバンク,楽天,周東,柳町,牧原大,中村,栗原,山川,笹川,海野,野村
pl2025090704,ロッテ,西武,高部,西川,寺地,山口,藤岡,佐藤,安田,山本,小川
pl2025090704,西武,ロッテ,西川,平沼,外崎,ネビン,渡部聖,山村,古市,セデーニョ,滝沢
pl2025090705,日本ハム,オリックス,五十幡,清宮幸,郡司,レイエス,万波,石井,松本剛,田宮,水野
pl2025090705,オリックス,日本ハム,広岡,西川,太田,頓宮,中川,宗,紅林,若月,来田
pl2025090706,楽天,ソフトバンク,中島,村林,ボイト,黒川,フランコ,辰己,ゴンザレス,宗山,太田
pl2025090706,ソフトバンク,楽天,野村,周東,牧原大,柳町,栗原,山川,石塚,海野,佐藤直
pl2025090801,オリックス,ロッテ,広岡,西川,太田,頓宮,中川,森,杉本,若月,紅林
pl2025090801,ロッテ,オリックス,高部,西川,上田,アセベド,藤岡,佐藤,安田,山本,小川
pl2025090904,ソフトバンク,日本ハム,周東,近藤,牧原大,中村,柳町,栗原,川瀬,海野,笹川
pl2025090904,日本ハム,ソフトバンク,水谷,今川,レイエス,郡司,清宮幸,万波,石井,山県,田宮
pl2025090905,西武,楽天,西川,平沼,外崎,ネビン,渡部聖,山村,古賀悠,セデーニョ,滝沢
pl2025090905,楽天,西武,中島,村林,黒川,ボイト,鈴木大,辰己,宗山,堀内,小深田
pl2025090906,オリックス,ロッテ,麦谷,来田,西川,頓宮,西野,森,広岡,宗,紅林
pl2025090906,ロッテ,オリックス,高部,西川,佐藤,上田,藤岡,池田,山本,田村,友杉
pl2025091104,オリックス,日本ハム,広岡,西川,中川,頓宮,西野,森,杉本,紅林,宗
pl2025091104,日本ハム,オリックス,野村,今川,レイエス,郡司,清宮幸,松本剛,山県,奈良間,田宮
pl2025091105,ソフトバンク,ロッテ,牧原大,周東,近藤,栗原,柳町,山川,笹川,嶺井,野村
pl2025091105,ロッテ,ソフトバンク,高部,西川,岡,ソト,佐藤,池田,茶谷,山本,友杉
pl2025091203,西武,日本ハム,西川,滝沢,外崎,ネビン,渡部聖,山村,セデーニョ,炭谷,源田
pl2025091203,日本ハム,西武,野村,今川,レイエス,郡司,清宮幸,山県,石井,矢沢,伏見
pl2025091204,ロッテ,楽天,高部,西川,寺地,山口,藤岡,山本,佐藤,茶谷,友杉
pl2025091204,楽天,ロッテ,中島,村林,黒川,ボイト,鈴木大,浅村,宗山,武藤,太田
pl2025091304,西武,日本ハム,西川,滝沢,外崎,ネビン,渡部聖,平沼,セデーニョ,古賀悠,源田
pl2025091304,日本ハム,西武,水谷,今川,レイエス,郡司,清宮幸,野村,田宮,石井,水野
pl2025091305,ロッテ,楽天,高部,西川,岡,ソト,藤岡,山本,佐藤,安田,小川
pl2025091305,楽天,ロッテ,中島,村林,黒川,ボイト,フランコ,浅村,鈴木大,太田,武藤
pl2025091306,ソフトバンク,オリックス,周東,緒方,柳町,近藤,中村,牧原大,栗原,海野,川瀬
pl2025091306,オリックス,ソフトバンク,来田,森,西川,頓宮,西野,杉本,太田,若月,紅林
pl2025091404,西武,日本ハム,西川,滝沢,外崎,ネビン,渡部聖,山村,セデーニョ,古賀悠,仲田
pl2025091404,日本ハム,西武,水谷,今川,レイエス,郡司,清宮幸,万波,石井,山県,田宮
pl2025091405,ロッテ,楽天,高部,西川,岡,山本,藤岡,山口,佐藤,安田,友杉
pl2025091405,楽天,ロッテ,中島,村林,黒川,ボイト,フランコ,浅村,鈴木大,武藤,太田
pl2025091406,ソフトバンク,オリックス,周東,柳町,近藤,中村,牧原大,栗原,野村,海野,佐藤直
pl2025091406,オリックス,ソフトバンク,広岡,西野,中川,西川,頓宮,森,杉本,大城,宗
pl2025091504,西武,日本ハム,西川,滝沢,外崎,ネビン,渡部聖,山村,セデーニョ,古賀悠,源田
pl2025091504,日本ハム,西武,水谷,浅間,レイエス,郡司,清宮幸,石井,野村,田宮,山県
pl2025091505,ロッテ,楽天,高部,西川,ソト,山本,山口,上田,佐藤,小川,友杉
pl2025091505,楽天,ロッテ,中島,村林,黒川,ボイト,フランコ,浅村,鈴木大,武藤,太田
pl2025091506,ソフトバンク,オリックス,野村,周東,柳町,中村,栗原,牧原大,山川,海野,笹川
pl2025091506,オリックス,ソフトバンク,広岡,中川,太田,西川,西野,頓宮,宗,若月,紅林
pl2025091601,ロッテ,オリックス,高部,西川,寺地,山本,池田,安田,松川,小川,友杉
pl2025091601,オリックス,ロッテ,広岡,西川,太田,杉本,西野,中川,紅林,若月,麦谷
pl2025091704,日本ハム,楽天,浅間,細川,レイエス,郡司,清宮幸,田宮,万波,水野,水谷
pl2025091704,楽天,日本ハム,中島,村林,黒川,ボイト,宗山,浅村,小郷,太田,武藤
pl2025091705,ロッテ,オリックス,西川,高部,岡,山本,寺地,茶谷,佐藤,上田,小川
pl2025091705,オリックス,ロッテ,来田,西川,太田,頓宮,西野,森,麦谷,紅林,広岡
pl2025091706,西武,ソフトバンク,西川,滝沢,外崎,ネビン,渡部聖,山村,セデーニョ,源田,炭谷
pl2025091706,ソフトバンク,西武,周東,柳町,牧原大,中村,栗原,山川,谷川原,海野,野村
pl2025091803,オリックス,西武,広岡,西川,太田,杉本,頓宮,森,宗,若月,大里
pl2025091803,西武,オリックス,西川,平沼,外崎,ネビン,渡部聖,山村,元山,古賀悠,滝沢
pl2025091804,楽天,ロッテ,中島,村林,黒川,ボイト,宗山,浅村,小郷,石原,武藤
pl2025091804,ロッテ,楽天,西川,岡,高部,山本,寺地,藤岡,安田,佐藤,小川
pl2025091805,日本ハム,ソフトバンク,水谷,野村,レイエス,郡司,清宮幸,万波,山県,田宮,水野
pl2025091805,ソフトバンク,日本ハム,周東,近藤,牧原大,中村,栗原,柳町,野村,嶺井,笹川
pl2025091911,西武,楽天,西川,滝沢,外崎,ネビン,渡部聖,平沼,セデーニョ,源田,古賀悠
pl2025091911,楽天,西武,中島,宗山,黒川,ボイト,フランコ,浅村,鈴木大,太田,武藤
pl2025092004,ロッテ,日本ハム,西川,高部,ソト,山本,寺地,上田,佐藤,友杉,小川
pl2025092004,日本ハム,ロッテ,万波,レイエス,水谷,郡司,清宮幸,野村,石井,伏見,水野
pl2025092005,西武,楽天,西川,滝沢,外崎,セデーニョ,渡部聖,山村,平沼,元山,古賀悠
pl2025092005,楽天,西武,中島,村林,黒川,ボイト,宗山,浅村,ゴンザレス,武藤,太田
pl2025092006,オリックス,ソフトバンク,西川,太田,森,西野,若月,中川,宗,大里,広岡
pl2025092006,ソフトバンク,オリックス,周東,柳町,近藤,中村,栗原,牧原大,川瀬,海野,緒方
pl2025092104,ロッテ,日本ハム,西川,山本,高部,寺地,上田,藤岡,池田,佐藤,小川
pl2025092104,日本ハム,ロッテ,万波,レイエス,水谷,郡司,清宮幸,野村,石井,山県,田宮
pl2025092105,西武,楽天,西川,滝沢,外崎,セデーニョ,渡部聖,山村,長谷川,源田,古賀悠
pl2025092105,楽天,西武,中島,村林,黒川,ボイト,浅村,フランコ,鈴木大,太田,武藤
pl2025092106,オリックス,ソフトバンク,麦谷,森,広岡,西野,若月,頓宮,紅林,宗,中川
pl2025092106,ソフトバンク,オリックス,野村,柳町,近藤,中村,栗原,牧原大,谷川原,海野,佐藤直
pl2025092202,ロッテ,日本ハム,西川,山本,高部,寺地,ソト,藤岡,安田,佐藤,小川
pl2025092202,日本ハム,ロッテ,水谷,浅間,レイエス,郡司,清宮幸,野村,石井,水野,田宮
pl2025092203,オリックス,ソフトバンク,広岡,西野,太田,頓宮,紅林,森,杉本,宗,中川
pl2025092203,ソフトバンク,オリックス,野村,柳田,柳町,近藤,中村,栗原,牧原大,海野,川瀬
pl2025092304,楽天,日本ハム,中島,村林,黒川,ボイト,浅村,宗山,鈴木大,太田,武藤
pl2025092304,日本ハム,楽天,水谷,石井,レイエス,郡司,清宮幸,野村,五十幡,水野,田宮
pl2025092305,西武,ロッテ,西川,滝沢,渡部聖,ネビン,山村,セデーニョ,長谷川,源田,古賀悠
pl2025092305,ロッテ,西武,西川,寺地,高部,上田,池田,安田,山本,植田,友杉
pl2025092306,オリックス,ソフトバンク,広岡,西野,太田,頓宮,中川,若月,杉本,宗,紅林
pl2025092306,ソフトバンク,オリックス,谷川原,柳田,柳町,近藤,栗原,山川,牧原大,嶺井,川瀬
pl2025092401,ソフトバンク,楽天,柳田,近藤,栗原,中村,柳町,牧原大,野村,海野,川瀬
pl2025092401,楽天,ソフトバンク,中島,村林,黒川,ボイト,浅村,フランコ,鈴木大,太田,武藤
pl2025092402,西武,ロッテ,西川,滝沢,渡部聖,ネビン,山村,セデーニョ,元山,古市,仲田
pl2025092402,ロッテ,西武,西川,寺地,岡,山口,池田,佐藤,山本,宮崎,友杉
pl2025092501,ソフトバンク,楽天,柳田,近藤,栗原,山川,柳町,牧原大,野村,嶺井,川瀬
pl2025092501,楽天,ソフトバンク,中島,浅村,黒川,ボイト,宗山,フランコ,鈴木大,石原,武藤
pl2025092502,日本ハム,西武,水谷,田宮,レイエス,郡司,清宮幸,浅間,石井,五十幡,水野
pl2025092502,西武,日本ハム,西川,滝沢,渡部聖,ネビン,山村,平沼,セデーニョ,元山,古賀悠
pl2025092503,ロッテ,オリックス,西川,寺地,岡,ソト,藤岡,池田,佐藤,高部,友杉
pl2025092503,オリックス,ロッテ,広岡,太田,西野,頓宮,中川,紅林,杉本,森,宗
pl2025092601,日本ハム,西武,矢沢,水谷,レイエス,郡司,清宮幸,石井,水野,田宮,松本剛
pl2025092601,西武,日本ハム,西川,滝沢,渡部聖,ネビン,山村,セデーニョ,古賀悠,源田,長谷川
pl2025092609,ソフトバンク,楽天,柳田,近藤,栗原,山川,柳町,牧原大,野村,海野,川瀬
pl2025092609,楽天,ソフトバンク,中島,小深田,黒川,ボイト,浅村,鈴木大,宗山,太田,小郷
pl2025092701,ソフトバンク,西武,柳田,川瀬,栗原,中村,柳町,牧原大,山川,海野,野村
pl2025092701,西武,ソフトバンク,西川,滝沢,渡部聖,ネビン,山村,セデーニョ,デービス,古賀悠,古川
pl2025092702,日本ハム,ロッテ,矢沢,五十幡,水野,郡司,清宮幸,石井,水谷,進藤,奈良間
pl2025092702,ロッテ,日本ハム,西川,寺地,岡,ソト,上田,佐藤,高部,友杉,小川
pl2025092703,楽天,オリックス,中島,小深田,黒川,ボイト,浅村,鈴木大,宗山,太田,小郷
pl2025092703,オリックス,楽天,中川,宗,太田,頓宮,若月,杉本,森,紅林,広岡
pl2025092801,ソフトバンク,西武,野村,川瀬,栗原,柳町,谷川原,海野,佐藤直,緒方,庄子
pl2025092801,西武,ソフトバンク,斎藤,滝沢,西川,ネビン,渡部聖,セデーニョ,デービス,古賀悠,古川
pl2025092802,日本ハム,ロッテ,清宮幸,レイエス,郡司,野村,水谷,山県,矢沢,水野,田宮
pl2025092802,ロッテ,日本ハム,西川,寺地,藤岡,ソト,上田,高部,山口,佐藤,小川
pl2025092803,楽天,オリックス,中島,宗山,黒川,ボイト,浅村,フランコ,伊藤,石原,小郷
pl2025092803,オリックス,楽天,広岡,太田,紅林,中川,若月,西野,宗,大城,麦谷
pl2025092901,ロッテ,西武,西川,寺地,高部,上田,山口,安田,佐藤,宮崎,小川
pl2025092901,西武,ロッテ,西川,滝沢,渡部聖,ネビン,山村,平沼,セデーニョ,古賀悠,長谷川
pl2025092902,楽天,オリックス,中島,村林,黒川,ボイト,浅村,宗山,吉野,吉納,太田
pl2025092902,オリックス,楽天,広岡,太田,紅林,中川,頓宮,若月,来田,大里,福永
pl2025093001,日本ハム,ソフトバンク,清宮幸,今川,郡司,進藤,水谷,矢沢,山県,浅間,石井
pl2025093001,ソフトバンク,日本ハム,柳田,牧原大,柳町,中村,山川,井上,川瀬,谷川原,野村
pl2025093004,楽天,ロッテ,浅村,村林,黒川,ボイト,フランコ,伊藤,吉野,中島,石原
pl2025093004,ロッテ,楽天,西川,寺地,高部,ソト,池田,安田,友杉,植田,和田
pl2025100101,西武,オリックス,西川,滝沢,渡部聖,セデーニョ,山村,デービス,佐藤太,古賀悠,古川
pl2025100101,オリックス,西武,広岡,太田,紅林,中川,杉本,西野,頓宮,若月,宗
pl2025100201,西武,オリックス,西川,滝沢,渡部聖,セデーニョ,山村,デービス,仲田,古賀悠,斎藤
pl2025100201,オリックス,西武,広岡,宗,紅林,頓宮,来田,若月,麦谷,渡部,大里
pl2025100302,オリックス,ソフトバンク,森,宗,紅林,太田,杉本,西野,広岡,堀,麦谷
pl2025100302,ソフトバンク,オリックス,柳田,柳町,牧原大,山川,栗原,谷川原,井上,海野,野村
pl2025100303,西武,楽天,西川,滝沢,渡部聖,セデーニョ,山村,デービス,佐藤太,古市,古川
pl2025100303,楽天,西武,中島,村林,黒川,ボイト,浅村,宗山,鈴木大,武藤,太田
pl2025100402,西武,楽天,西川,滝沢,渡部聖,セデーニョ,山村,仲田,斎藤,柘植,古川
pl2025100402,楽天,西武,中島,村林,黒川,ボイト,フランコ,宗山,吉野,武藤,太田
pl2025100403,日本ハム,ロッテ,清宮幸,郡司,浅間,野村,今川,石井,矢沢,奈良間,田宮
pl2025100403,ロッテ,日本ハム,西川,藤原,高部,ソト,藤岡,上田,佐藤,山本,小川
pl2025100501,オリックス,楽天,広岡,太田,紅林,中川,西野,頓宮,杉本,宗,若月
pl2025100501,楽天,オリックス,中島,村林,黒川,ボイト,浅村,宗山,鈴木大,武藤,太田
